TIMESTAMP,LONGITUDE,LATITUDE,MMSI,HEADING,RATE_OF_TURN,SPEED,STATUS
2018-05-14 18:03:56,5.113143444061279,52.02280807495117,244650211,,-731.386474609375,0.0,0
2018-05-14 18:03:56,4.562673568725586,51.90901184082031,244690474,,-731.386474609375,0.0,15
2018-05-14 18:03:55,4.070263385772705,51.96034622192383,244700651,,-731.386474609375,0.0,0
2018-05-14 18:03:55,4.387166500091553,51.84135818481445,205508590,,-731.386474609375,4.599999904632568,0
2018-05-14 18:03:55,4.376094818115234,51.887481689453125,244670831,,-731.386474609375,0.0,0
2018-05-14 18:03:55,4.56374979019165,51.69205093383789,244740787,,-731.386474609375,0.0,0
2018-05-14 18:03:55,4.300393104553223,51.867069244384766,211590770,266,0.0,0.0,0
2018-05-14 18:03:55,4.652958393096924,51.85314178466797,244660499,,-731.386474609375,0.0,0
2018-05-14 18:03:55,4.836833477020264,51.93949890136719,244630026,,-731.386474609375,0.0,0
2018-05-14 18:03:54,4.415740013122559,51.91080093383789,244690468,,-731.386474609375,0.0,0
2018-05-14 18:03:54,4.1205902099609375,51.82638168334961,244730387,,-731.386474609375,0.0,15
2018-05-14 18:03:54,4.292220115661621,51.87627410888672,269057123,,-731.386474609375,0.0,0
2018-05-14 18:03:54,4.802911758422852,51.8004264831543,244690484,,-731.386474609375,8.300000190734863,0
2018-05-14 18:03:54,4.268519878387451,51.880985260009766,220052000,72,0.0,0.0,5
2018-05-14 18:03:53,4.437746524810791,51.90416717529297,244670999,,-731.386474609375,0.0,0
2018-05-14 18:03:53,4.291989803314209,51.884666442871094,211530930,,-731.386474609375,0.0,0
2018-05-14 18:03:53,4.419931888580322,51.91035842895508,244770476,,-731.386474609375,0.0,0
2018-05-14 18:03:53,4.283844947814941,51.892818450927734,244670106,,-731.386474609375,0.0,0
2018-05-14 18:03:53,4.217946529388428,51.921531677246094,244660565,,-731.386474609375,0.0,5
2018-05-14 18:03:53,4.194478511810303,51.92192077636719,244670119,,-731.386474609375,0.0,0
2018-05-14 18:03:53,4.42639684677124,51.88249206542969,244630027,,-731.386474609375,0.0,0
2018-05-14 18:03:53,4.432778358459473,51.83646774291992,244010731,,-731.386474609375,10.399999618530273,0
2018-05-14 18:03:52,4.283874988555908,51.89268493652344,244660967,,-731.386474609375,0.0,15
2018-05-14 18:03:52,4.421871662139893,51.91014099121094,211526690,,-731.386474609375,0.0,0
2018-05-14 18:03:52,4.3497467041015625,51.903141021728516,244780955,,-731.386474609375,0.0,0
2018-05-14 18:03:51,4.363110065460205,51.901451110839844,269057228,,-731.386474609375,0.0,0
2018-05-14 18:03:51,3.7245566844940186,51.99241256713867,477454500,51,0.0,8.899999618530273,0
2018-05-14 18:03:51,4.43239164352417,51.83710861206055,244690528,,-731.386474609375,9.600000381469727,5
2018-05-14 18:03:50,4.221456527709961,51.898406982421875,211735640,,-731.386474609375,0.0,0
2018-05-14 18:03:50,4.62538480758667,51.76497268676758,211515400,,-731.386474609375,9.5,15
2018-05-14 18:03:50,4.418266773223877,51.90850830078125,205502790,,-731.386474609375,0.0,0
2018-05-14 18:03:50,4.419374942779541,51.90960693359375,244750350,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:50,4.6745100021362305,51.82096481323242,244700449,,-731.386474609375,7.699999809265137,0
2018-05-14 18:03:50,4.309303283691406,51.879817962646484,244700794,,-731.386474609375,0.0,5
2018-05-14 18:03:50,4.368165016174316,51.889251708984375,244660412,,-731.386474609375,0.0,0
2018-05-14 18:03:49,4.421360015869141,51.91133499145508,244660240,,-731.386474609375,0.0,0
2018-05-14 18:03:49,4.341258525848389,51.892372131347656,205393790,,-731.386474609375,0.0,0
2018-05-14 18:03:48,4.148926734924316,51.948951721191406,244710524,,-731.386474609375,0.0,0
2018-05-14 18:03:48,4.416810035705566,51.91011428833008,244630115,,-731.386474609375,0.0,0
2018-05-14 18:03:48,5.107746601104736,52.00935363769531,244710549,,-731.386474609375,0.0,0
2018-05-14 18:03:48,4.312624931335449,51.872013092041016,244660291,,-731.386474609375,0.0,0
2018-05-14 18:03:47,4.4176249504089355,51.91252517700195,244700688,,-731.386474609375,0.0,0
2018-05-14 18:03:47,4.877099990844727,51.82083511352539,211513250,,-731.386474609375,0.0,0
2018-05-14 18:03:47,4.402861595153809,51.842838287353516,244700905,,-731.386474609375,8.100000381469727,0
2018-05-14 18:03:47,4.522241592407227,51.69606018066406,244660899,,-731.386474609375,11.699999809265137,0
2018-05-14 18:03:46,4.291013240814209,51.8845329284668,244630393,,-731.386474609375,0.0,0
2018-05-14 18:03:46,4.341831684112549,51.89133834838867,244020530,125,0.0,0.0,0
2018-05-14 18:03:46,4.999063491821289,52.19939422607422,244020692,,-731.386474609375,8.100000381469727,0
2018-05-14 18:03:45,4.875239849090576,51.81898880004883,244620961,,-731.386474609375,0.0,0
2018-05-14 18:03:45,4.265669822692871,51.881587982177734,244630720,,-731.386474609375,0.0,0
2018-05-14 18:03:45,4.420398235321045,51.91059494018555,253242302,,-731.386474609375,0.0,0
2018-05-14 18:03:45,4.417829990386963,51.91267013549805,244670293,,-731.386474609375,0.0,0
2018-05-14 18:03:45,4.116678237915039,51.969608306884766,244710367,,-731.386474609375,8.600000381469727,0
2018-05-14 18:03:45,4.596748352050781,51.696502685546875,269057316,,-731.386474609375,0.0,0
2018-05-14 18:03:44,4.655653476715088,51.85285186767578,244660474,,-731.386474609375,0.0,0
2018-05-14 18:03:44,4.3067450523376465,51.88493347167969,244700131,,-731.386474609375,0.0,0
2018-05-14 18:03:44,4.417508125305176,51.91252517700195,205231200,,-731.386474609375,0.0,0
2018-05-14 18:03:44,4.318546772003174,51.887332916259766,244650835,,-731.386474609375,0.0,0
2018-05-14 18:03:43,4.447941780090332,51.8824348449707,219127000,335,0.0,0.0,5
2018-05-14 18:03:42,5.010960102081299,52.14999771118164,244670210,,-731.386474609375,6.699999809265137,0
2018-05-14 18:03:42,4.3550801277160645,51.90200424194336,269057492,,-731.386474609375,0.0,0
2018-05-14 18:03:42,4.290589809417725,51.884559631347656,205457590,,-731.386474609375,0.0,0
2018-05-14 18:03:42,4.535675048828125,51.90114974975586,244690658,,-731.386474609375,8.699999809265137,2
2018-05-14 18:03:41,4.615398406982422,51.80111312866211,244620990,,-731.386474609375,9.199999809265137,0
2018-05-14 18:03:41,4.477201461791992,51.897457122802734,269057132,,-731.386474609375,0.0,0
2018-05-14 18:03:41,4.318733215332031,51.88835906982422,244630141,,-731.386474609375,0.0,5
2018-05-14 18:03:41,4.360543251037598,51.88764572143555,205491290,,-731.386474609375,0.20000000298023224,0
2018-05-14 18:03:40,4.00383186340332,51.956424713134766,205502390,,-731.386474609375,0.0,0
2018-05-14 18:03:40,4.073793411254883,51.967628479003906,636011640,152,0.0,0.0,5
2018-05-14 18:03:40,3.7591683864593506,51.995933532714844,538006897,73,0.0,9.100000381469727,0
2018-05-14 18:03:39,4.715314865112305,51.81901550292969,244740488,,-731.386474609375,0.0,0
2018-05-14 18:03:39,4.366438388824463,51.89493179321289,563052000,16,0.0,0.0,5
2018-05-14 18:03:39,4.861460208892822,51.70828628540039,205008600,,-731.386474609375,0.0,0
2018-05-14 18:03:35,5.113348484039307,52.03647994995117,244710736,,-731.386474609375,0.0,0
2018-05-14 18:03:35,4.058726787567139,51.96578598022461,244670356,,-731.386474609375,10.399999618530273,0
2018-05-14 18:03:35,4.7153000831604,51.818992614746094,244700193,,-731.386474609375,0.0,0
2018-05-14 18:03:34,4.125935077667236,51.9549674987793,244690908,,-731.386474609375,0.0,0
2018-05-14 18:03:34,5.115699768066406,52.028682708740234,269057336,173,0.0,0.0,5
2018-05-14 18:03:34,4.2839250564575195,51.89289093017578,244670108,,-731.386474609375,0.0,1
2018-05-14 18:03:34,4.653743267059326,51.852752685546875,244670563,,-731.386474609375,0.0,0
2018-05-14 18:03:34,4.7368550300598145,51.902099609375,244630028,,-731.386474609375,8.100000381469727,0
2018-05-14 18:03:34,4.493016719818115,51.91075897216797,244690611,,-731.386474609375,0.0,0
2018-05-14 18:03:34,5.07223653793335,52.11587142944336,244615594,,-731.386474609375,7.699999809265137,0
2018-05-14 18:03:34,4.146556854248047,51.955528259277344,564739000,308,0.0,9.199999809265137,0
2018-05-14 18:03:34,4.290999889373779,51.884334564208984,205435190,,-731.386474609375,0.0,0
2018-05-14 18:03:34,4.414178371429443,51.91048812866211,244690990,,-731.386474609375,0.0,0
2018-05-14 18:03:34,4.203263282775879,51.9174919128418,244630706,,-731.386474609375,0.0,0
2018-05-14 18:03:34,4.2837815284729,51.8870735168457,205542290,,-731.386474609375,0.0,0
2018-05-14 18:03:33,4.310673236846924,51.88686752319336,319017500,10,0.0,0.0,5
2018-05-14 18:03:33,4.229306697845459,51.899818420410156,244620869,,-731.386474609375,0.0,0
2018-05-14 18:03:33,4.4533867835998535,51.89046096801758,244710406,,-731.386474609375,0.0,0
2018-05-14 18:03:32,4.646273136138916,51.71950149536133,244670059,,-731.386474609375,10.600000381469727,0
2018-05-14 18:03:32,4.319125175476074,51.88837814331055,244020409,,-731.386474609375,0.0,0
2018-05-14 18:03:32,3.576566696166992,52.1478157043457,319562000,335,0.0,0.6000000238418579,1
2018-05-14 18:03:32,4.318958282470703,51.86611557006836,211511970,,-731.386474609375,9.899999618530273,0
2018-05-14 18:03:32,3.7751667499542236,51.93450164794922,236006000,46,-19.68636703491211,3.200000047683716,0
2018-05-14 18:03:32,4.073798179626465,51.96738815307617,244810693,,-731.386474609375,0.0,0
2018-05-14 18:03:31,4.419078350067139,51.912296295166016,211572680,,-731.386474609375,0.0,0
2018-05-14 18:03:31,4.503198146820068,51.919315338134766,211626380,,-731.386474609375,0.0,0
2018-05-14 18:03:31,4.760274887084961,51.91326141357422,205534890,57,0.0,7.599999904632568,0
2018-05-14 18:03:31,4.8805766105651855,52.262699127197266,244660482,,-731.386474609375,5.300000190734863,0
2018-05-14 18:03:31,4.732794761657715,51.8229866027832,244670833,,-731.386474609375,7.800000190734863,15
2018-05-14 18:03:30,4.35630989074707,51.88641357421875,244660172,,-731.386474609375,0.0,0
2018-05-14 18:03:30,4.5640034675598145,51.90915298461914,244690475,,-731.386474609375,0.0,0
2018-05-14 18:03:30,4.422745227813721,51.88398742675781,244820397,,-731.386474609375,3.0,0
2018-05-14 18:03:29,4.367036819458008,51.89073181152344,244750008,,-731.386474609375,0.0,0
2018-05-14 18:03:29,4.912181854248047,51.94203567504883,244660401,262,0.0,6.099999904632568,0
2018-05-14 18:03:29,4.2956647872924805,51.87879180908203,244650834,,-731.386474609375,0.0,0
2018-05-14 18:03:29,4.19741678237915,51.92470169067383,244660054,,-731.386474609375,0.0,0
2018-05-14 18:03:28,4.109261512756348,51.93690872192383,244660093,,-731.386474609375,6.300000190734863,0
2018-05-14 18:03:28,4.316100120544434,51.8897819519043,244660392,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:28,5.115296840667725,52.03010559082031,244670973,,-731.386474609375,0.0,0
2018-05-14 18:03:28,4.424580097198486,51.883514404296875,244660815,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:27,4.357823371887207,51.887882232666016,244620933,,-731.386474609375,0.0,0
2018-05-14 18:03:27,4.286558151245117,51.889686584472656,244650475,,-731.386474609375,6.300000190734863,0
2018-05-14 18:03:27,4.418139934539795,51.9085578918457,244670932,,-731.386474609375,0.0,0
2018-05-14 18:03:27,4.290299892425537,51.8848762512207,244620934,,-731.386474609375,0.0,0
2018-05-14 18:03:27,3.6296682357788086,51.91431427001953,477926800,346,-720.0032348632812,0.4000000059604645,1
2018-05-14 18:03:27,4.307413101196289,51.887081146240234,244710402,,-731.386474609375,0.0,0
2018-05-14 18:03:27,3.7773866653442383,51.95029067993164,538003844,337,0.0,0.6000000238418579,1
2018-05-14 18:03:26,4.26884651184082,51.8797721862793,244670454,,-731.386474609375,0.0,0
2018-05-14 18:03:26,5.079413414001465,52.084625244140625,244780678,,-731.386474609375,6.400000095367432,0
2018-05-14 18:03:26,4.039599895477295,51.95822525024414,244660638,,-731.386474609375,0.5,0
2018-05-14 18:03:25,4.441963195800781,51.8806266784668,244730412,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:25,4.715448379516602,51.81865310668945,244740491,,-731.386474609375,0.0,0
2018-05-14 18:03:25,4.167990207672119,51.938812255859375,253242385,,-731.386474609375,0.0,0
2018-05-14 18:03:24,4.316693305969238,51.88896179199219,211501520,212,0.0,0.0,0
2018-05-14 18:03:24,4.091189861297607,51.945072174072266,205532390,,-731.386474609375,0.0,0
2018-05-14 18:03:24,3.611833333969116,52.175384521484375,258682000,346,0.0,0.10000000149011612,1
2018-05-14 18:03:24,4.3502984046936035,51.902889251708984,244090392,245,0.0,0.0,0
2018-05-14 18:03:23,4.202449798583984,51.92955017089844,636016965,312,0.0,0.0,5
2018-05-14 18:03:23,4.265016555786133,51.880638122558594,211511740,,-731.386474609375,0.0,0
2018-05-14 18:03:23,4.317345142364502,51.88911437988281,244630605,,-731.386474609375,0.0,0
2018-05-14 18:03:23,4.6092915534973145,51.71223449707031,211649550,,-731.386474609375,9.199999809265137,0
2018-05-14 18:03:23,4.321976661682129,51.89419937133789,211496510,,-731.386474609375,10.0,0
2018-05-14 18:03:22,4.368161678314209,51.84352111816406,211510430,,-731.386474609375,8.5,0
2018-05-14 18:03:22,4.379451751708984,51.893959045410156,244670095,,-731.386474609375,0.0,0
2018-05-14 18:03:22,4.230528354644775,51.88654708862305,244060192,329,0.0,11.300000190734863,0
2018-05-14 18:03:22,3.817333221435547,51.94150161743164,220298000,349,0.0,0.30000001192092896,1
2018-05-14 18:03:22,3.7973084449768066,52.007972717285156,256162000,101,0.0,6.0,0
2018-05-14 18:03:21,4.36251163482666,51.88951110839844,211553110,,-731.386474609375,0.0,0
2018-05-14 18:03:21,4.145565032958984,51.958221435546875,244620196,,-731.386474609375,0.0,0
2018-05-14 18:03:21,4.435208320617676,51.927913665771484,244790972,,-731.386474609375,0.0,0
2018-05-14 18:03:21,4.069759845733643,51.96023941040039,205452690,,-731.386474609375,0.0,0
2018-05-14 18:03:21,4.092746734619141,51.94951629638672,205369890,,-731.386474609375,0.0,0
2018-05-14 18:03:20,4.419294834136963,51.909671783447266,244740052,,-731.386474609375,0.30000001192092896,0
2018-05-14 18:03:20,4.634819984436035,51.787899017333984,269057617,,-731.386474609375,0.0,0
2018-05-14 18:03:20,4.391550064086914,51.89817428588867,244660629,,-731.386474609375,2.5,0
2018-05-14 18:03:19,5.045080184936523,51.98226547241211,244700046,,-731.386474609375,7.099999904632568,0
2018-05-14 18:03:19,4.362480163574219,51.88825225830078,269057642,,-731.386474609375,0.0,0
2018-05-14 18:03:19,4.415933132171631,51.8846321105957,205542590,,-731.386474609375,0.0,2
2018-05-14 18:03:19,4.3394999504089355,51.89284896850586,636012227,303,0.0,0.0,5
2018-05-14 18:03:18,4.422665119171143,51.69887924194336,244830512,228,0.0,0.0,0
2018-05-14 18:03:18,4.7133684158325195,51.739105224609375,211182980,,-731.386474609375,6.300000190734863,0
2018-05-14 18:03:18,4.4230852127075195,51.900779724121094,244670725,,-731.386474609375,7.699999809265137,0
2018-05-14 18:03:18,4.64534854888916,51.805259704589844,244730614,,-731.386474609375,0.0,0
2018-05-14 18:03:18,5.112138271331787,52.0184211730957,244710874,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:18,4.317584991455078,51.88837432861328,244670431,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.147191524505615,51.95740509033203,244700427,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.623963356018066,51.80876922607422,253242387,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.294899940490723,51.88507843017578,205404090,,-731.386474609375,0.20000000298023224,0
2018-05-14 18:03:17,4.175443172454834,51.943416595458984,244010042,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.420024871826172,51.91033935546875,211512750,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.317538261413574,51.888187408447266,211518190,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.659033298492432,51.846134185791016,244750954,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.377006530761719,51.88644790649414,211625180,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.196018218994141,51.92845153808594,211490610,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.416498184204102,51.91159439086914,244690316,,-731.386474609375,0.10000000149011612,15
2018-05-14 18:03:16,4.421496868133545,51.91124725341797,244660279,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.122964859008789,51.962039947509766,244700378,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.492720127105713,51.900672912597656,211488280,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.032781600952148,51.962318420410156,211777370,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.301499843597412,51.87825012207031,244660419,,-731.386474609375,0.0,0
2018-05-14 18:03:18,4.7133684158325195,51.739105224609375,211182980,,-731.386474609375,6.300000190734863,0
2018-05-14 18:03:18,4.4230852127075195,51.900779724121094,244670725,,-731.386474609375,7.699999809265137,0
2018-05-14 18:03:18,4.64534854888916,51.805259704589844,244730614,,-731.386474609375,0.0,0
2018-05-14 18:03:18,5.112138271331787,52.0184211730957,244710874,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:18,4.317584991455078,51.88837432861328,244670431,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.147191524505615,51.95740509033203,244700427,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.623963356018066,51.80876922607422,253242387,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.294899940490723,51.88507843017578,205404090,,-731.386474609375,0.20000000298023224,0
2018-05-14 18:03:17,4.175443172454834,51.943416595458984,244010042,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.420024871826172,51.91033935546875,211512750,,-731.386474609375,0.0,0
2018-05-14 18:03:17,4.317538261413574,51.888187408447266,211518190,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.659033298492432,51.846134185791016,244750954,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.377006530761719,51.88644790649414,211625180,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.196018218994141,51.92845153808594,211490610,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.416498184204102,51.91159439086914,244690316,,-731.386474609375,0.10000000149011612,15
2018-05-14 18:03:16,4.421496868133545,51.91124725341797,244660279,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.122964859008789,51.962039947509766,244700378,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.492720127105713,51.900672912597656,211488280,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.032781600952148,51.962318420410156,211777370,,-731.386474609375,0.0,0
2018-05-14 18:03:16,4.301499843597412,51.87825012207031,244660419,,-731.386474609375,0.0,0
2018-05-14 18:03:15,4.148890018463135,51.949241638183594,244690411,,-731.386474609375,0.0,15
2018-05-14 18:03:15,4.406485080718994,51.68894958496094,205467990,,-731.386474609375,3.299999952316284,0
2018-05-14 18:03:15,4.298726558685303,51.87881851196289,244650651,,-731.386474609375,0.0,0
2018-05-14 18:03:15,4.424624919891357,51.883705139160156,244020876,,-731.386474609375,0.0,0
2018-05-14 18:03:15,4.37755012512207,51.842628479003906,244620737,,-731.386474609375,9.5,0
2018-05-14 18:03:15,5.110981464385986,52.017173767089844,244650752,,-731.386474609375,4.800000190734863,0
2018-05-14 18:03:15,4.35818338394165,51.901031494140625,236213000,263,0.0,0.0,5
2018-05-14 18:03:14,4.421050071716309,51.911434173583984,244690815,,-731.386474609375,0.0,0
2018-05-14 18:03:14,4.2182297706604,51.921791076660156,244830176,,-731.386474609375,0.0,0
2018-05-14 18:03:14,4.417870044708252,51.91130828857422,244650794,,-731.386474609375,0.0,0
2018-05-14 18:03:14,4.2000250816345215,51.94023513793945,244010716,,-731.386474609375,10.199999809265137,0
2018-05-14 18:03:14,4.219594955444336,51.91501235961914,211511750,,-731.386474609375,0.0,0
2018-05-14 18:03:14,4.0381951332092285,51.95802688598633,244810692,,-731.386474609375,0.0,0
2018-05-14 18:03:14,4.432048320770264,51.88435363769531,244710042,,-731.386474609375,0.0,0
2018-05-14 18:03:14,4.349863529205322,51.90329360961914,244690469,,-731.386474609375,0.0,0
2018-05-14 18:03:13,4.367549896240234,51.89485168457031,236283000,195,0.0,4.5,0
2018-05-14 18:03:13,4.414444923400879,51.91297149658203,244710352,,-731.386474609375,0.0,10
2018-05-14 18:03:13,4.386849880218506,51.90592575073242,244740200,,-731.386474609375,0.0,0
2018-05-14 18:03:13,4.9456868171691895,51.826839447021484,244830609,,-731.386474609375,5.699999809265137,0
2018-05-14 18:03:13,4.271581649780273,51.8825798034668,244690454,,-731.386474609375,4.300000190734863,0
2018-05-14 18:03:13,4.656354904174805,51.81272506713867,244620782,,-731.386474609375,0.0,0
2018-05-14 18:03:12,4.2918314933776855,51.8848876953125,244630271,,-731.386474609375,0.0,15
2018-05-14 18:03:12,4.077340126037598,51.95233154296875,244690660,,-731.386474609375,0.0,0
2018-05-14 18:03:12,4.298258304595947,51.866966247558594,244750341,,-731.386474609375,0.0,0
2018-05-14 18:03:12,4.36467170715332,51.891483306884766,244710484,,-731.386474609375,0.0,0
2018-05-14 18:03:11,4.311564922332764,51.871421813964844,211582600,,-731.386474609375,0.0,0
2018-05-14 18:03:11,4.557751655578613,51.82704162597656,211549530,,-731.386474609375,6.800000190734863,0
2018-05-14 18:03:11,4.309948444366455,51.88156509399414,205465690,,-731.386474609375,0.0,0
2018-05-14 18:03:11,4.380014896392822,51.89397430419922,244710207,,-731.386474609375,0.0,15
2018-05-14 18:03:11,4.5803117752075195,51.90254592895508,244650690,,-731.386474609375,8.699999809265137,0
2018-05-14 18:03:11,4.6542816162109375,51.854061126708984,211202310,,-731.386474609375,0.0,0
2018-05-14 18:03:11,4.350409984588623,51.90315246582031,244740786,,-731.386474609375,0.0,0
2018-05-14 18:03:11,4.202098369598389,51.92964172363281,249379000,310,0.0,0.0,5
2018-05-14 18:03:11,4.5090718269348145,51.91547775268555,211159340,,-731.386474609375,7.099999904632568,0
2018-05-14 18:03:10,4.4183149337768555,51.91221237182617,211454200,,-731.386474609375,0.0,0
2018-05-14 18:03:10,4.1771697998046875,51.94615936279297,244670101,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:10,4.4547882080078125,51.882774353027344,244690155,,-731.386474609375,0.0,0
2018-05-14 18:03:10,4.371815204620361,51.88753128051758,244690281,,-731.386474609375,0.0,0
2018-05-14 18:03:10,5.110809803009033,52.017417907714844,244020757,,-731.386474609375,0.0,0
2018-05-14 18:03:10,4.923391819000244,51.94575500488281,244750081,,-731.386474609375,8.199999809265137,0
2018-05-14 18:03:10,4.149816513061523,51.956111907958984,205490890,,-731.386474609375,0.0,0
2018-05-14 18:03:09,3.704775094985962,51.939517974853516,257246000,1,-1.6070504188537598,0.0,1
2018-05-14 18:03:09,4.367588520050049,51.8901481628418,244170628,341,0.0,0.0,15
2018-05-14 18:03:08,4.16855001449585,51.940311431884766,253242279,,-731.386474609375,0.0,0
2018-05-14 18:03:08,4.427276611328125,51.88294219970703,244620835,,-731.386474609375,0.0,0
2018-05-14 18:03:08,4.563736438751221,51.90917205810547,244060885,,-731.386474609375,0.0,15
2018-05-14 18:03:07,4.407275199890137,51.69022750854492,211671400,,-731.386474609375,0.20000000298023224,0
2018-05-14 18:03:07,4.1709980964660645,51.940757751464844,244700763,,-731.386474609375,0.0,0
2018-05-14 18:03:06,4.576236724853516,51.90397644042969,244020072,,-731.386474609375,11.600000381469727,0
2018-05-14 18:03:06,4.31278657913208,51.87200164794922,211496440,344,0.0,0.0,0
2018-05-14 18:03:06,4.090680122375488,51.945186614990234,244150429,,-731.386474609375,0.0,0
2018-05-14 18:03:05,4.3413214683532715,51.88307189941406,249437000,32,0.0,0.0,5
2018-05-14 18:03:05,4.142065048217773,51.954246520996094,244690991,,-731.386474609375,0.0,0
2018-05-14 18:03:05,4.738563537597656,51.75730514526367,244660477,,-731.386474609375,10.5,0
2018-05-14 18:03:04,4.624081611633301,51.80831527709961,253242232,,-731.386474609375,0.0,5
2018-05-14 18:03:03,5.04360818862915,51.81779861450195,244710656,,-731.386474609375,9.300000190734863,0
2018-05-14 18:03:03,4.416691780090332,51.91022491455078,244730048,,-731.386474609375,0.0,0
2018-05-14 18:03:03,4.367640018463135,51.89240646362305,269057472,,-731.386474609375,0.0,0
2018-05-14 18:03:02,4.579925060272217,51.8056755065918,244690453,,-731.386474609375,0.0,0
2018-05-14 18:03:01,4.419310092926025,51.90311813354492,205404390,268,720.0032348632812,5.300000190734863,0
2018-05-14 18:03:00,4.309458255767822,51.8734016418457,211520770,,-731.386474609375,0.0,0
2018-05-14 18:03:00,4.414675235748291,51.91279983520508,244660819,,-731.386474609375,0.10000000149011612,0
2018-05-14 18:03:00,4.274356842041016,51.8787727355957,244650836,,-731.386474609375,0.0,0
